dbo,Mineralogy petro,min_CM_petro_count,34,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_CY_petro_count,35,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_QC_petro_count,36,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_CH_petro_count,37,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_CZ_petro_count,38,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_CC_petro_count,39,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_CO_petro_count,40,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_CN_petro_count,41,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_CR_petro_count,42,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_DI_petro_count,43,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_DP_petro_count,44,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_DL_petro_count,45,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_DU_petro_count,46,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_EN_petro_count,47,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_EP_petro_count,48,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_FD_petro_count,49,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_FZ_petro_count,50,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_FM_petro_count,51,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_FU_petro_count,52,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_FF_petro_count,53,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_GG_petro_count,54,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_GN_petro_count,55,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_GI_petro_count,56,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_GA_petro_count,57,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_FG_petro_count,58,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_GC_petro_count,59,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_HG_petro_count,60,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_OG_petro_count,61,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_QG_petro_count,62,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_GS_petro_count,63,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy petro,min_GM_petro_count,64,NULL,decimal,NULL,3,10,0,NULL
