TableOnFileGroup	Schema Name	Table Name	Data Element	OrdinalPosition	Data Type	Max Len	Prec	Scale	Identity	NOT NULL	References	Default Value
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	CT_Cassiterite_Petro_Count	49	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	CD_Chert_Chalcedony_Jasper_Agate_Onyx_Petro_Count	50	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	CL_Chlorite_Petro_Count	51	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	CM_Chlorite_Mica_Petro_Count	52	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	CY_Chrysotile_Petro_Count	53	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	QC_Clay_Coated_Quartz_Petro_Count	54	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	CH_Cliachite_Bauxite_Petro_Count	55	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	CZ_Clinozoisite_Petro_Count	56	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	CC_Coal_Petro_Count	57	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	CO_Collophane_Petro_Count	58	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	CN_Corundum_Petro_Count	59	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	CR_Cristobalite_Petro_Count	60	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	DI_Diatoms_Petro_Count	61	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	DP_Diopside_Petro_Count	62	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	DL_Dolomite_Petro_Count	63	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	DU_Dumortierite_Petro_Count	64	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	EN_Enstatite_Petro_Count	65	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	EP_Epidote_Petro_Count	66	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	FD_Feldspar_Petro_Count	67	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	FZ_Feldspathoids_Petro_Count	68	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	FM_Ferromagnesium_Petro_Count	69	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	FU_Fluorite_Petro_Count	70	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	FF_Foraminifera_Petro_Count	71	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	GG_Galena_Petro_Count	72	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	GN_Garnet_Petro_Count	73	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	GI_Gibbsite_Petro_Count	74	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	GA_Glass_Aggregates_Petro_Count	75	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	FG_Glass_Coated_Feldspar_Petro_Count	76	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	GC_Glass_Coated_Grain_Petro_Count	77	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	HG_Glass_Coated_Hornblende_Petro_Count	78	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	OG_Glass_Coated_Opaque_Petro_Count	79	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	QG_Glass_Coated_Quartz_Petro_Count	80	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	GS_Glass_Petro_Count	81	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	GM_Glassy_Matrials_Petro_Count	82	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	GL_Glauconite_Petro_Count	83	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	GO_Glaucophane_Petro_Count	84	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	GE_Goethite_Petro_Count	85	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	GD_Gold_Petro_Count	86	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	GY_Gypsum_Petro_Count	87	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	KH_Halloysite_Petro_Count	88	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	HE_Hematite_Petro_Count	89	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	HN_Hornblende_Petro_Count	90	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	HB_Hydrobiotite_Petro_Count	91	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	ID_Iddingsite_Petro_Count	92	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	QI_Iron_Oxide_Coated_Quartz_Petro_Count	93	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	FE_Iron_Oxides_Geothite_Magnetite_Hematite_Li_Petro_Count	94	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	JO_Jarosite_Petro_Count	95	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	KK_Kaolinite_Petro_Count	96	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	KY_Kyanite_Petro_Count	97	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	FL_Labradorite_Petro_Count	98	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	LA_Lamprobolite_Petro_Count	99	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	LP_Lepidolite_Petro_Count	100	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	LO_Lepidomelane_Petro_Count	101	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	LU_Leucoxene_Petro_Count	102	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	LM_Limonite_Petro_Count	103	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	LT_Lithiophorite_Petro_Count	104	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	ME_Magnesite_Petro_Count	105	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	MG_Magnetite_Petro_Count	106	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	MR_Marcasite_Petro_Count	107	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	ML_Melilite_Petro_Count	108	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	MI_Mica_Petro_Count	109	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	FC_Microcline_Petro_Count	110	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	MZ_Monazite_Petro_Count	111	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	MT_Montmorillonite_Petro_Count	112	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	MS_Muscovite_Petro_Coun	113	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	NE_Nepheline_Petro_Count	114	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	NX_Non_Crystalline_Petro_Count	115	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	FO_Oligoclase_Petro_Count	116	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	OV_Olivine_Petro_Count	117	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	OP_Opaques_Petro_Count	118	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	FR_Orthoclase_Petro_Count	119	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	OR_Other_Resistant_Minerals_Petro_Count	120	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	OW_Other_Weatherable_Minerals_Petro_Count	121	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	OT_Other_Petro_Count	122	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	PK_Perovskite_Petro_Count	123	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	PL_Phlogophit_Petro_Count	124	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	PD_Piemontite_Petro_Count	125	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	FP_Plagioclase_Feldspar_Petro_Count	126	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	PO_Plant_Opal_Petro_Count	127	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	PJ_Plumbojarosite_Petro_Count	128	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	PN_Pollen_Petro_Count	129	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	FK_Potassium_Feldspar_Petro_Count	130	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	PI_Pyrite_Petro_Count	131	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	PU_Pyrolusite_Petro_Count	132	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	PY_Pyrophyllite_Petro_Count	133	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	PR_Pyroxene_Petro_Count	134	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	QZ_Quartz_Petro_Count	135	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	RA_Resistant_Aggregates_Petro_Count	136	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	MD_Resistant_Mineraloids_Petro_Count	137	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	RE_Resistant_Minerals_Petro_Count	138	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	RO_Rhodochrosite_Petro_Count	139	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	RB_Riebeckite_Blue_Amphibole_Petro_Count	140	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	RU_Rutile_Petro_Count	141	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	FS_Sanidine_Petro_Count	142	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	SR_Sericite_Petro_Count	143	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	SI_Siderite_Petro_Count	144	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	SA_Siliceous_Aggregates_Petro_Count	145	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	SL_Sillimanite_Petro_Count	146	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	SG_Sphalerite_Petro_Count	147	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	SP_Sphene_Petro_Count	148	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	SN_Spinel_Petro_Count	149	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	SS_Sponge_Spicule_Petro_Count	150	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	SO_Staurolite_Petro_Count	151	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	ST_Stilbite_Petro_Count	152	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	SU_Sulfur_Petro_Count	153	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	TA_Talc_Petro_Count	154	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	TP_Topaz_Petro_Count	155	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	TM_Tourmaline_Petro_Count	156	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	TE_Tremolite_Petro_Count	157	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	VR_Vermiculite_Petro_Count	158	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	VC_Vermiculite_Chlorite_Petro_Count	159	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	VH_Vermiculite_Hydrobiotite_Petro_Count	160	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	VM_Vermiculite_Mica_Petro_Count	161	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	VI_Vivianite_Petro_Count	162	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	WV_Wavellite_Petro_Count	163	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	AR_Weatherable_Aggregates_Petro_Count	164	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	WE_Weatherable_Mineral_petro_Count	165	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	ZE_Zeolite_Petro_Count	166	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	ZR_Zircon_Petro_Count	167	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	ZO_Zoisite_Petro_Count	168	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	AI_Aegirine_Augite_Petro_Count	169	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	AL_Allophane_Petro_Count	170	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	CE_Cobaltite_Petro_Count	171	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	HA_Halite_Petro_Count	172	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	IL_Illite_Hydromuscovite_Petro_Count	173	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	LC_Analcime_Petro_Count	174	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	LE_Lepidocrocite_Petro_Count	175	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	LI_Leucite_Petro_Count	176	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	MC_Montmorillonite_Chlorite_Petro_Count	177	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	MH_Maghemite_Petro_Count	178	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	MM_Montmorillonite_Mica_Petro_Count	179	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	MV_Montmorillonite_Vermiculite_Petro_Count	180	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	PA_Palagonite_Petro_Count	181	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	PG_Palygorskite_Petro_Count	182	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	SC_Scapolite_Petro_Count	183	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	SE_Sepiolite_Petro_Count	184	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	SM_Smectite_Petro_Count	185	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	TD_Tridymite_Petro_Count	186	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	TH_Thenardite_Petro_Count	187	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	HY_Hypersthene_Petro_Count	188	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	HS_Hydroxy_Interlayer_Smectite_Petro_Count	189	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	HV_Hydroxy_Interlayer_Vermiculite_Petro_Count	190	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	PM_Pumice_Petro_Count	191	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	SZ_Serpentine_Petro_Count	192	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	Total_Grains_Counted	193	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	Resistant_Minerals_Total_Mineral_Soil	194	decimal	          	3	0				
PRIMARY	dbo	SDA_Mineralogy_Glass_Count	Glass_Count_Mineral_Interpretation	195	varchar	128	          	          				
PRIMARY	dbo	SDA_Physical_Properties	natural_key	1	varchar	10	          	          		NOT NULL		
PRIMARY	dbo	SDA_Physical_Properties	result_source_key	2	int	          	10	0		NOT NULL		
PRIMARY	dbo	SDA_Physical_Properties	prep_code	3	varchar	64	          	          		NOT NULL		
PRIMARY	dbo	SDA_Physical_Properties	texture_lab	4	varchar	128	          	          				
PRIMARY	dbo	SDA_Physical_Properties	particle_size_method	5	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	clay_total	6	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	silt_total	7	decimal	          	15	3				
PRIMARY	dbo	SDA_Physical_Properties	sand_total	8	decimal	          	15	3				
PRIMARY	dbo	SDA_Physical_Properties	clay_fine	9	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	clay_caco3	10	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	silt_fine	11	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	silt_coarse	12	decimal	          	15	3				
PRIMARY	dbo	SDA_Physical_Properties	sand_very_fine	13	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	sand_fine	14	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	sand_medium	15	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	sand_coarse	16	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	sand_very_coarse	17	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	frag_2_5_mm_wt_pct_lt_75	18	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	frag__2_20_mm_wt_pct_lt_75	19	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	frag_5_20_mm_wt_pct_lt_75	20	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	frag_20_75_mm_wt_pct_lt_75	21	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	total_frag_wt_pct_gt_2_mm_ws	22	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	wt_pct_1_tenth_to_75_mm	23	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	bulk_density_tenth_bar	24	decimal	          	10	2				
PRIMARY	dbo	SDA_Physical_Properties	bulk_density_tenth_bar_method	25	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	bulk_density_third_bar	26	decimal	          	10	2				
PRIMARY	dbo	SDA_Physical_Properties	bulk_density_third_bar_method	27	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	bulk_density_oven_dry	28	decimal	          	10	2				
PRIMARY	dbo	SDA_Physical_Properties	bulk_density_oven_dry_method	29	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	bulk_density_lt_2_mm_air_dry	30	decimal	          	10	2				
PRIMARY	dbo	SDA_Physical_Properties	bulk_density_air_dry_method	31	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	bd_third_bar_lt2_reconstituted	32	decimal	          	10	2				
PRIMARY	dbo	SDA_Physical_Properties	bd_thirdbar_reconstituted_method	33	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	bulk_den_ovendry_reconstituted	34	decimal	          	10	2				
PRIMARY	dbo	SDA_Physical_Properties	bulk_de_odreconstituted_method	35	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	bulk_density_field_moist	36	decimal	          	11	3				
PRIMARY	dbo	SDA_Physical_Properties	bulk_density_field_moist_metho	37	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	particle_density_less_than_2mm	38	decimal	          	11	3				
PRIMARY	dbo	SDA_Physical_Properties	particle_density_lt_2mm_method	39	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	particle_density_gt_2_mm	40	decimal	          	11	3				
PRIMARY	dbo	SDA_Physical_Properties	particle_density_gt_2mm_method	41	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	cole_whole_soil	42	decimal	          	11	3				
PRIMARY	dbo	SDA_Physical_Properties	cole_whole_soil_method	43	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	le_third_fifteen_lt2_mm	44	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	le_third_fifteen_lt2_metho	45	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	le_third_ovendry_lt_2_mm	46	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	le_third_ovendry_lt_2_mm_metho	47	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	le_field_moist_to_oben_dry	48	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	le_fm_to_od_method	49	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_0_bar_sieve	50	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_0_bar_method	51	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_6_hundredths	52	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_6_hund_method	53	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_10th_bar	54	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_10th_bar_meth	55	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_third_bar	56	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_thirdbar_metho	57	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_1_bar	58	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_1_bar_method	59	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_2_bar	60	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_2_bar_method	61	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_3_bar_sieve	62	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_3_bar_method	63	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_5_bar_sieve	64	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_5_bar_method	65	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_15_bar	66	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_15_bar_method	67	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_field_state	68	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	water_retention_field_state_me	69	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	airdry_ovendry_ratio	70	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	atterberg_liquid_limit	71	varchar	128	          	          				
PRIMARY	dbo	SDA_Physical_Properties	atterberg_liquid_limit_method	72	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	atterberg_plasticity_index	73	varchar	128	          	          				
PRIMARY	dbo	SDA_Physical_Properties	plastic_limit	74	varchar	128	          	          				
PRIMARY	dbo	SDA_Physical_Properties	plastic_limit_method	75	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	aggregate_stability_05_2_mm	76	decimal	          	15	3				
PRIMARY	dbo	SDA_Physical_Properties	aggregate_stability_05_2_metho	77	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	le_to_clay_third_bar_to_ovendr	78	decimal	          	15	3				
PRIMARY	dbo	SDA_Physical_Properties	water_15_bar_to_clay_ratio	79	decimal	          	15	3				
PRIMARY	dbo	SDA_Physical_Properties	cec7_clay_ratio	80	decimal	          	15	3				
PRIMARY	dbo	SDA_Physical_Properties	effective_cec_to_clay_ratio	81	decimal	          	15	3				
PRIMARY	dbo	SDA_Physical_Properties	psda_ethanol_dispersion_method	82	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	sand_total_ethanol_dispersible	83	decimal	          	15	3				
PRIMARY	dbo	SDA_Physical_Properties	silt_total_ethanol_dispersible	84	decimal	          	15	3				
PRIMARY	dbo	SDA_Physical_Properties	clay_total_ethanol_dispersible	85	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	sand_very_fine_ethanol_dispers	86	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	sand_fine_ethanol_dispersible	87	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	sand_medium_ethanol_dispersibl	88	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	sand_coarse_ethanol_dispersibl	89	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	sand_very_coarse_ethanol_disp	90	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	water_dispersible_fraction_method	91	varchar	12	          	          				
PRIMARY	dbo	SDA_Physical_Properties	clay_tot_h2o_dispersible	92	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	clay_fine_h2o_dispersible	93	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	clay_co3_h2o_dispersible	94	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	silt_total_h2o_dispersible	95	decimal	          	15	3				
PRIMARY	dbo	SDA_Physical_Properties	silt_fine_h2o_dispersible	96	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	silt_coarse_h2o_dispersible	97	decimal	          	15	3				
PRIMARY	dbo	SDA_Physical_Properties	sand_total_h2o_dispersible	98	decimal	          	15	3				
PRIMARY	dbo	SDA_Physical_Properties	sand_vf_h2o_dispersible	99	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	sand_fine_h2o_dispersible	100	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	sand_medium_h2o_dispersible	101	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	sand_coarse_h2o_dispersible	102	decimal	          	10	3				
PRIMARY	dbo	SDA_Physical_Properties	sand_vc_h2o_dispersible	103	decimal	          	10	3				
